"Monitor Name","DMO Name","EMIS Code","District","UC Name","Month","Year","Visit Type","Cluster Name","School Name","Gender","Level","Seasonal Zone"
"aneeta.haripur.sl","dmo.haripur","36300","HARIPUR","HARIPUR NORTH","5","2026","Regular","Aneeta SL","GGHS HARIPUR NO.2","Girls","High","Summer"
"aneeta.haripur.sl","dmo.haripur","37870","HARIPUR","DHEENDHA","5","2026","Regular","Aneeta SL","GGPS PADHANA","Girls","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","25061","HARIPUR","MUSLIM ABAD","5","2026","Regular","Aneeta SL","GGPS BAGH PUR DHERI","Girls","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","25154","HARIPUR","TOFKIAN","5","2026","Regular","Aneeta SL","GGPS JULIAN","Girls","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","25292","HARIPUR","DARWAISH","5","2026","Regular","Aneeta SL","GGCMS MEELUM","Girls","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","29958","HARIPUR","BAIT GALI","5","2026","Regular","Aneeta SL","GGPS GALIAN NAMDARA","Girls","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","3483051","HARIPUR","DHEENDHA","5","2026","Regular","Aneeta SL","GCS QAZIAN","Co-Edu","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","3483068","HARIPUR","PANDAK","5","2026","Regular","Aneeta SL","GCS GHER KHAN","Co-Edu","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","3483234","HARIPUR","MANKARAI","5","2026","Regular","Aneeta SL","GCS MISKEENABAD MANKARAI","Co-Edu","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","37868","HARIPUR","HARIPUR SOUTH","5","2026","Regular","Aneeta SL","GGPS TIP","Girls","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","41585","HARIPUR","JABRI","5","2026","Regular","Aneeta SL","GGPS NULLAH JABRI","Girls","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","25134","HARIPUR","GHAZI","5","2026","Regular","Aneeta SL","GGPS GHAZI","Girls","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","29869","HARIPUR","BAREELA","5","2026","Regular","Aneeta SL","GGPMS VIJJIAN (JICA)","Girls","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","34523","HARIPUR","JATTI PIND","5","2026","Regular","Aneeta SL","GGHS KAG","Girls","High","Summer"
"aneeta.haripur.sl","dmo.haripur","34528","HARIPUR","DARWAISH","5","2026","Regular","Aneeta SL","GGHS MEELAM","Girls","High","Summer"
"aneeta.haripur.sl","dmo.haripur","3483075","HARIPUR","DHEENDHA","5","2026","Regular","Aneeta SL","GCS PADIANA","Co-Edu","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","3483346","HARIPUR","SHAH MAQSOOD","5","2026","Regular","Aneeta SL","GCS DANDI WALA","Co-Edu","Primary","Summer"
"aneeta.haripur.sl","dmo.haripur","39466","HARIPUR","NAJAFPUR","5","2026","Regular","Aneeta SL","GGMS NAJAFPUR","Girls","Middle","Summer"
"Anila.Haripur","dmo.haripur","10966","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","Anila","GGPS BAYIAN AHMED ALI KHAN","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","118015","HARIPUR","DHINDAH","5","2026","Regular","Anila","GCS DHINDAH","Girls","Primary","Summer Zone"
"Anila.Haripur","dmo.haripur","118049","HARIPUR","KTS","5","2026","Regular","Anila","GCS KACHI ABADI","Girls","Primary","Summer Zone"
"Anila.Haripur","dmo.haripur","25077","HARIPUR","MUSLIM ABAD","5","2026","Regular","Anila","GGPS BEES BUN","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25089","HARIPUR","KHAIR BARA","5","2026","Regular","Anila","GGPS CHAMIARI","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25093","HARIPUR","NARA AMAZAI","5","2026","Regular","Anila","GGPS CHARWAI","Girls","Primary","Winter"
"Anila.Haripur","dmo.haripur","25124","HARIPUR","KHAIR BARA","5","2026","Regular","Anila","GGPS GAHARA","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25217","HARIPUR","NARA AMAZAI","5","2026","Regular","Anila","GGPS NARA AMAZAI","Girls","Primary","Winter"
"Anila.Haripur","dmo.haripur","34531","HARIPUR","BEER","5","2026","Regular","Anila","GGHSS NALLAH SOHA","Girls","Higher Secondary","Summer"
"Anila.Haripur","dmo.haripur","3483100","HARIPUR","HARIPUR SOUTH","5","2026","Regular","Anila","GCS CITY # 9","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","3483341","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","Anila","GCS AWAN MAIRA","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","37182","HARIPUR","REHANA","5","2026","Regular","Anila","GGHS CHAJJIAN","Girls","High","Summer"
"Anila.Haripur","dmo.haripur","37858","HARIPUR","BAREELA","5","2026","Regular","Anila","GGMS PIND MUNIM","Girls","Middle","Summer"
"Anila.Haripur","dmo.haripur","39474","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Anila","GGPS GHULAM ABAD","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","11248","HARIPUR","BEER","5","2026","Regular","Anila","GGPS TAIL HALA","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25111","HARIPUR","DHEENDHA","5","2026","Regular","Anila","GGPS DHENDA","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25172","HARIPUR","BANDI SHER KHAN","5","2026","Regular","Anila","GGPS KAYYIAN","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25239","HARIPUR","KHAIR BARA","5","2026","Regular","Anila","GGPS PIPLIALA","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","34497","HARIPUR","JATTI PIND","5","2026","Regular","Anila","GGHSS ALOOLI","Girls","Higher Secondary","Summer"
"Anila.Haripur","dmo.haripur","3483052","HARIPUR","KOT NAJEEBULLAH","5","2026","Regular","Anila","GCS REHMANABAD","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","3483106","HARIPUR","BEER","5","2026","Regular","Anila","GCS KUTLI","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","37871","HARIPUR","SIRYA","5","2026","Regular","Anila","GGPS BANDIGULLO","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","39467","HARIPUR","HARIPUR CENTRAL","5","2026","Regular","Anila","GGHS PATHAN COLONY","Girls","High","Summer"
"Anila.Haripur","dmo.haripur","40134","HARIPUR","MUSLIM ABAD","5","2026","Regular","Anila","GGMS BEES BAN","Girls","Middle","Summer"
"Anila.Haripur","dmo.haripur","25056","HARIPUR","PANIAN","5","2026","Regular","Anila","GGPS ABDULLAH PUR","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25160","HARIPUR","KHALABAT","5","2026","Regular","Anila","GGPS KALABAT TOWNSHIP SECTOR NO.4","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25187","HARIPUR","KOT NAJEEBULLAH","5","2026","Regular","Anila","GGPS KOT NAJIBULLAH NO.1","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25226","HARIPUR","PANIAN","5","2026","Regular","Anila","GGPS PANIAN NO.1","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25288","HARIPUR","HARIPUR SOUTH","5","2026","Regular","Anila","GGPS CENTRAL JAIL","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","29965","HARIPUR","MUSLIM ABAD","5","2026","Regular","Anila","GGPS SARBROOT","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","3483080","HARIPUR","REHANA","5","2026","Regular","Anila","GCS CHAJJIYAN","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","3483112","HARIPUR","KHALABAT","5","2026","Regular","Anila","GCS NEW KHEWA","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","3483238","HARIPUR","SERIKOT","5","2026","Regular","Anila","GCS SERIKOT","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","91174","HARIPUR","MUSLIM ABAD","5","2026","Regular","Anila","GGMS BEES BAN","Girls","High","Summer"
"Anila.Haripur","dmo.haripur","25096","HARIPUR","REHANA","5","2026","Regular","Anila","GGPS CHAJJIAN","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25107","HARIPUR","KUNDI","5","2026","Regular","Anila","GGPS DARRA GHAZI","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25218","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Anila","GGPS NARTOPA","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25257","HARIPUR","SERIKOT","5","2026","Regular","Anila","GGCMS SERAI","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25263","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Anila","GGPS AWAN MOHRA","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","27582","HARIPUR","NARA AMAZAI","5","2026","Regular","Anila","GGPS GHARI SHAH MOHAMMAD","Girls","Primary","Winter"
"Anila.Haripur","dmo.haripur","34507","HARIPUR","DHEENDHA","5","2026","Regular","Anila","GGHS DHENDA","Girls","High","Summer"
"Anila.Haripur","dmo.haripur","3483076","HARIPUR","MANKARAI","5","2026","Regular","Anila","GCS MAKHAN","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","36697","HARIPUR","KOT NAJEEBULLAH","5","2026","Regular","Anila","GGCMHSS K.N. BULLAH","Girls","Higher Secondary","Summer"
"Anila.Haripur","dmo.haripur","118077","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Anila","GCS NARTOPA","Girls","Primary","Summer Zone"
"Anila.Haripur","dmo.haripur","25083","HARIPUR","SERIKOT","5","2026","Regular","Anila","GGPS BILLAH","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","27811","HARIPUR","BEER","5","2026","Regular","Anila","GGPS NALAKKI","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","3483089","HARIPUR","KOT NAJEEBULLAH","5","2026","Regular","Anila","GCS SHOUKAT ABAD","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","3483230","HARIPUR","PIND HASHIM KHAN","5","2026","Regular","Anila","GCS AWAN MORA NARTOPA","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","3483232","HARIPUR","JATTI PIND","5","2026","Regular","Anila","GCS MAIRA CHHOI","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","3483237","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","Anila","GCS SOHRA BANDI MIAN PIRDAD","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","3483239","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","Anila","GCS BAIYAN AHMAD ALI KHAN","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","39111","HARIPUR","MANKARAI","5","2026","Regular","Anila","GGMS MAKHAN","Girls","Middle","Summer"
"Anila.Haripur","dmo.haripur","39479","HARIPUR","MUSLIM ABAD","5","2026","Regular","Anila","GGPS MARI","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","118048","HARIPUR","PANIAN","5","2026","Regular","Anila","GCS PANIAN","Girls","Primary","Summer Zone"
"Anila.Haripur","dmo.haripur","25199","HARIPUR","MANKARAI","5","2026","Regular","Anila","GGPS MAKHAN VILLAGE","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","38617","HARIPUR","PANIAN","5","2026","Regular","Anila","GGMS ABDULLAHPUR","Girls","Middle","Summer"
"Anila.Haripur","dmo.haripur","118053","HARIPUR","REHANA","5","2026","Regular","Anila","GCS CHHAJJIAN JABA","Girls","Primary","Summer Zone"
"Anila.Haripur","dmo.haripur","118087","HARIPUR","NARA AMAZAI","5","2026","Regular","Anila","GCS CHARWAI","Girls","Primary","Winter"
"Anila.Haripur","dmo.haripur","25023","HARIPUR","SERIKOT","5","2026","Regular","Anila","GGPS SHANAI SIRI KOT","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25229","HARIPUR","HARIPUR CENTRAL","5","2026","Regular","Anila","GGPS PATHAN COLONY","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","25238","HARIPUR","BAREELA","5","2026","Regular","Anila","GGPS PIND MUNEEM","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","29909","HARIPUR","BAREELA","5","2026","Regular","Anila","GGPS CHAK MUNEEM","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","32912","HARIPUR","JATTI PIND","5","2026","Regular","Anila","GGPS ALOOLI","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","3483086","HARIPUR","KHAIR BARA","5","2026","Regular","Anila","GCS CHUMYARI","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","38992","HARIPUR","KHALABAT","5","2026","Regular","Anila","GGPS KTS MOH KHABAL","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","118033","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","Anila","GCS BAYIAN AHMAD ALI KHAN","Girls","Primary","Summer Zone"
"Anila.Haripur","dmo.haripur","30061","HARIPUR","JATTI PIND","5","2026","Regular","Anila","GGPS BAN GERHAM","Girls","Primary","Summer"
"Anila.Haripur","dmo.haripur","34510","HARIPUR","KHAIR BARA","5","2026","Regular","Anila","GGHS GHAZI HAMLET","Girls","High","Summer"
"Anila.Haripur","dmo.haripur","3483108","HARIPUR","BEER","5","2026","Regular","Anila","GCS TALHALA","Co-Edu","Primary","Summer"
"Anila.Haripur","dmo.haripur","36306","HARIPUR","PANIAN","5","2026","Regular","Anila","GGHSS PANIAN","Girls","Higher Secondary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","118017","HARIPUR","BANDI SHER KHAN","5","2026","Regular","Aniqa","GCS DURSHKHAIL","Girls","Primary","Summer Zone"
"Aniqa.Bano.hpr","dmo.haripur","118056","HARIPUR","BARKOT","5","2026","Regular","Aniqa","GCS NAKKA KHATTRI","Girls","Primary","Summer Zone"
"Aniqa.Bano.hpr","dmo.haripur","25048","HARIPUR","HARIPUR NORTH","5","2026","Regular","Aniqa","GGPS HARIPUR NO.2","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25091","HARIPUR","REHANA","5","2026","Regular","Aniqa","GGPS CHAPPRA","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25078","HARIPUR","BAIT GALI","5","2026","Regular","Aniqa","GGPS BAIT GALI","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25253","HARIPUR","PIND KAMAL KHAN","5","2026","Regular","Aniqa","GGPS SANGIAN","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","41586","HARIPUR","KOTEHRA","5","2026","Regular","Aniqa","GGPS KOPER","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","118054","HARIPUR","LEDER MANG","5","2026","Regular","Aniqa","GCS DALARI","Girls","Primary","Summer Zone"
"Aniqa.Bano.hpr","dmo.haripur","25109","HARIPUR","DARWAISH","5","2026","Regular","Aniqa","GGPS DARWESH","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25122","HARIPUR","BANDI SHER KHAN","5","2026","Regular","Aniqa","GGPS DURSHKAL","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25177","HARIPUR","KHANPUR","5","2026","Regular","Aniqa","GGPS KHAN PUR NO.2","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","37186","HARIPUR","ALI KHAN","5","2026","Regular","Aniqa","GGMS MURAD ABAD","Girls","Middle","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25104","HARIPUR","REHANA","5","2026","Regular","Aniqa","GGPS DARI GUJRAN","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25214","HARIPUR","ALI KHAN","5","2026","Regular","Aniqa","GGPS MURAD ABAD","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25244","HARIPUR","PANDAK","5","2026","Regular","Aniqa","GGPS RAILWAY STATION","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25283","HARIPUR","REHANA","5","2026","Regular","Aniqa","GGPS UPER DOLNI","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","29891","HARIPUR","NARA AMAZAI","5","2026","Regular","Aniqa","GGPS DEGRA","Girls","Primary","Winter"
"Aniqa.Bano.hpr","dmo.haripur","34534","HARIPUR","REHANA","5","2026","Regular","Aniqa","GGMS PIND J. KHAN","Girls","Middle","Summer"
"Aniqa.Bano.hpr","dmo.haripur","37188","HARIPUR","PIND KAMAL KHAN","5","2026","Regular","Aniqa","GGHS SANGIAN","Girls","High","Summer"
"Aniqa.Bano.hpr","dmo.haripur","40777","HARIPUR","PANDAK","5","2026","Regular","Aniqa","GGMS NAI ABADI RAILWAY STATION","Girls","Middle","Summer"
"Aniqa.Bano.hpr","dmo.haripur","40781","HARIPUR","TOFKIAN","5","2026","Regular","Aniqa","GGPS MUMRHAL","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25090","HARIPUR","SERIKOT","5","2026","Regular","Aniqa","GGPS CHANAR KOT","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","29947","HARIPUR","ALI KHAN","5","2026","Regular","Aniqa","GGPS CHUCK SHAH MUHAMMAD","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","39462","HARIPUR","ALI KHAN","5","2026","Regular","Aniqa","GGMS ALI KHAN","Girls","Middle","Summer"
"Aniqa.Bano.hpr","dmo.haripur","10952","HARIPUR","LADAR MANG","5","2026","Regular","Aniqa","GGPS BANDI LABYAL","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","11011","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","Aniqa","GGPS DHARAM PANI","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","118046","HARIPUR","SARIE SALAH","5","2026","Regular","Aniqa","GCS MERA ALI KHAN SARAI SALEH","Girls","Primary","Summer Zone"
"Aniqa.Bano.hpr","dmo.haripur","118118","HARIPUR","SARAI SALAH","5","2026","Regular","Aniqa","GCS MERA ALI KHAN","Girls","Primary","Summer Zone"
"Aniqa.Bano.hpr","dmo.haripur","25087","HARIPUR","LADAR MANG","5","2026","Regular","Aniqa","GGPS CHAINTRI","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25100","HARIPUR","SERIKOT","5","2026","Regular","Aniqa","GGPS CHONTRIE","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25121","HARIPUR","PIND KAMAL KHAN","5","2026","Regular","Aniqa","GGPS DOYAN KHUSKHI","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25137","HARIPUR","BANDI SHER KHAN","5","2026","Regular","Aniqa","GGPS GHUMWAN NO.1","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25180","HARIPUR","SIRYA","5","2026","Regular","Aniqa","GGPS ISLAMPUR","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25219","HARIPUR","BARKOT","5","2026","Regular","Aniqa","GGPS NEELAN BHOTOO","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25279","HARIPUR","KOTEHRA","5","2026","Regular","Aniqa","GGPS THARCHITTY","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","30023","HARIPUR","BAIT GALI","5","2026","Regular","Aniqa","GGPS FAROOSA","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","34502","HARIPUR","LADAR MANG","5","2026","Regular","Aniqa","GGMS CHANTRI","Girls","Middle","Summer"
"Aniqa.Bano.hpr","dmo.haripur","3483241","HARIPUR","REHANA","5","2026","Regular","Aniqa","GCS MAIRA REHANA","Co-Edu","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","3483348","HARIPUR","BAGRA","5","2026","Regular","Aniqa","GCS FAROOQ-E-AZAM","Co-Edu","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","36696","HARIPUR","KHANPUR","5","2026","Regular","Aniqa","GGHSS KHAN PUR","Girls","Higher Secondary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25270","HARIPUR","SERIKOT","5","2026","Regular","Aniqa","GGPS SIRI KOT","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","3413814","HARIPUR","PANDAK","5","2026","Regular","Aniqa","GCS SOKA PANDAK","Co-Edu","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","34504","HARIPUR","REHANA","5","2026","Regular","Aniqa","GGHSS CHAPRA","Girls","Higher Secondary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","39482","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","Aniqa","GGPS TALHAD","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","41751","HARIPUR","KOTEHRA","5","2026","Regular","Aniqa","GGPS MUSTAFA ABAD","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","10915","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","Aniqa","GGPS KARLAN SERIAN","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","118086","HARIPUR","DARWAISH","5","2026","Regular","Aniqa","GCS GALLI CHAJJIAN GHUMAWAN","Girls","Primary","Summer Zone"
"Aniqa.Bano.hpr","dmo.haripur","25162","HARIPUR","BANDI SHER KHAN","5","2026","Regular","Aniqa","GGPS KALALI","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25287","HARIPUR","ALI KHAN","5","2026","Regular","Aniqa","GGCMS ALI KHAN","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","3483245","HARIPUR","REHANA","5","2026","Regular","Aniqa","GCS TIKAN MERA","Co-Edu","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","36308","HARIPUR","SERIKOT","5","2026","Regular","Aniqa","GGHSS SIRIKOT","Girls","Higher Secondary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","40136","HARIPUR","BANDI SHER KHAN","5","2026","Regular","Aniqa","GGMS GHUMAWAN","Girls","Middle","Summer"
"Aniqa.Bano.hpr","dmo.haripur","40779","HARIPUR","BARKOT","5","2026","Regular","Aniqa","GGPS  DHAMAN KHAITAR","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","37187","HARIPUR","SIRYA","5","2026","Regular","Aniqa","GGMS ISLAMPUR","Girls","Middle","Summer"
"Aniqa.Bano.hpr","dmo.haripur","38675","HARIPUR","KOTEHRA","5","2026","Regular","Aniqa","GGPS AAMGHA","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","40138","HARIPUR","BARKOT","5","2026","Regular","Aniqa","GGMS NEELAN BHUTOO","Girls","Middle","Summer"
"Aniqa.Bano.hpr","dmo.haripur","40452","HARIPUR","ALI KHAN","5","2026","Regular","Aniqa","GGPS MAIRA ALI KHAN","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","41878","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","Aniqa","GGPS MOHARA SERIAN","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","42132","HARIPUR","SARAI NIAMAT KHAN","5","2026","Regular","Aniqa","GGMS DHARAM PANI","Girls","Middle","Summer"
"Aniqa.Bano.hpr","dmo.haripur","118057","HARIPUR","LADER MANG","5","2026","Regular","Aniqa","GCS THALA  DALARI","Girls","Primary","Summer Zone"
"Aniqa.Bano.hpr","dmo.haripur","25101","HARIPUR","LADAR MANG","5","2026","Regular","Aniqa","GGPS DALRI","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25119","HARIPUR","SERIKOT","5","2026","Regular","Aniqa","GGPS DOHRAH USMAN MANI","Girls","Primary","Summer"
"Aniqa.Bano.hpr","dmo.haripur","25136","HARIPUR","BANDI SHER KHAN","5","2026","Regular","Aniqa","GGPS GHUMMAWAN NO.2","Girls","Primary","Summer"
